GeoFIPS,Region,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
5067,Jackson County,341020,342142,381788,449086,434027,472169,469679,507772,481498,496327,501879,560840,615931,625412,586801,622385,650775,696776,671366,672303,844633,929661,1069999
5069,Jefferson County,2469210,2457661,2617217,2792944,2885782,3029340,2966270,3069919,3089413,3218971,3258534,3287604,3435322,3366689,3200755,3149398,3135246,3124116,3192268,3057328,3466150,3570136,3621967
5071,Johnson County,439891,491868,510187,584950,612703,614258,623545,624161,566835,590551,608993,628853,746136,902514,745292,706280,673818,700630,684172,687651,808964,903926,890441
5073,Lafayette County,165002,156835,144989,169911,165933,164035,168357,169269,131936,127604,135950,173301,171146,172281,150950,149986,143086,140544,124838,121829,157986,191579,177548
5075,Lawrence County,289431,309065,348490,355158,350495,375939,328898,344735,363333,367631,346516,394279,444225,489164,400300,437582,444603,449065,448622,473603,496919,559040,581474
5077,Lee County,163721,138725,190941,186714,155540,185420,203037,195616,176246,185102,274577,214146,213838,167447,169963,166968,175991,173974,189081,173492,221455,224131,220547
5079,Lincoln County,181210,176028,202960,225620,209045,207857,221730,207850,196557,203474,217008,245071,300370,258562,268293,259853,242689,250909,233998,242268,306786,348760,337185
5081,Little River County,329771,388298,365001,426541,427120,460016,511178,618431,632941,531486,519711,530782,522928,520104,458648,493888,491186,481860,500703,526305,542520,608481,634604
5083,Logan County,369851,384669,411655,487943,540802,556869,565103,579526,472724,494497,464505,519153,514184,539670,532973,504662,501239,515412,446153,442682,522218,630501,590710
5085,Lonoke County,716116,730668,828577,920065,943232,1024343,1068951,1070720,1118612,1156389,1156283,1188722,1304407,1288385,1294593,1314191,1331980,1373085,1387100,1481761,1670770,1817548,2013251
5087,Madison County,209222,238933,251186,302308,293115,288023,266752,273850,254647,272277,257840,299521,329336,386527,372397,342000,381126,395324,352629,373612,485393,604374,546271
5089,Marion County,202987,235723,234332,266896,287574,291259,313220,370639,331115,363958,395710,338595,382037,431124,611301,584682,501549,497010,622000,595975,685503,727077,776891
5091,Miller County,916836,923240,960230,1043819,1065114,1089240,1107548,1035633,1047380,1162413,1236100,1235039,1221856,1276805,1349023,1333059,1320899,1358854,1436605,1446501,1542209,1674794,1719636
5093,Mississippi County,1501854,1575526,1519958,1701130,1635977,1925919,1979582,1886166,1442152,1640979,2168677,2182846,2142412,2041983,1957323,2089286,2246202,2614352,2739849,2609818,3920165,4246232,4292553
5095,Monroe County,150383,144277,172329,171719,177502,189263,173650,183362,176633,197539,221201,220059,259029,204515,170924,169161,183759,185260,193105,215251,231988,248249,283074
5097,Montgomery County,116883,123306,124467,141038,144066,141654,154006,146635,144180,145602,145202,160216,161548,164982,152641,145967,140656,146848,145275,145674,162935,181519,191161
5099,Nevada County,159361,168320,178105,211990,232707,225668,211405,183991,159432,172251,196557,232374,231492,241432,250958,247323,256197,263861,248722,249077,269629,306971,291629
5101,Newton County,70380,78849,81310,88977,90249,96927,95126,89552,86114,96482,98531,98563,101491,105587,99106,102703,103734,105297,109780,108013,119703,121833,125598
5103,Ouachita County,424288,429417,449258,481865,504103,533265,541557,561202,548198,593203,604661,613353,649436,652017,630114,623352,610504,647245,648002,662705,729353,812358,846091
5105,Perry County,92714,97871,100882,117542,115474,118422,129696,138159,134605,134445,133634,130920,143932,141580,158922,156061,155867,159270,152170,154493,193040,236361,235863
5107,Phillips County,408962,392168,444923,461901,447640,455069,490328,466701,471993,463692,540142,491800,542222,461987,454366,460330,506356,516395,555644,571380,661099,679739,710274
5109,Pike County,178791,186070,188439,216558,231552,225693,248824,243396,223094,232332,212403,211451,219444,245170,244225,235080,251385,263249,245047,269605,311813,373968,364586
5111,Poinsett County,405526,390521,475285,520715,515328,539121,500281,541357,532101,525893,515257,534783,584444,526187,512649,523586,588161,573681,596618,621941,690284,794379,905255
5113,Polk County,354965,352214,355773,391133,408993,397262,410968,419543,391353,409757,414217,460482,480172,507110,517564,505716,522053,557133,527197,541180,665399,765922,742315
5115,Pope County,1838457,1818382,1912532,2058796,2220300,2314642,2358771,2422820,2430998,2565364,2554652,2588293,2646121,2765371,2867546,2859371,2865775,2910784,2971597,3094139,3417920,3717773,4074569
5117,Prairie County,121543,114505,151773,168687,150527,158848,153279,190331,221462,192538,166542,181238,216096,203822,161813,164136,185790,190708,171537,206802,233936,244697,299845
5119,Pulaski County,17181864,17961785,19111098,20313700,22035414,23053863,24344549,24357021,23947802,23632990,24295010,24966376,25673876,26434429,27519089,28176476,28340196,29334348,30341097,31108300,33681613,36327182,39037390
5121,Randolph County,269135,297534,334963,363709,345984,348096,350700,346852,353970,350434,350495,371917,394806,423035,383013,415583,461996,491709,520561,542833,622635,656639,666027
5123,St. Francis County,535935,561656,567600,608659,601501,581455,568452,587755,628535,645807,705792,658764,734616,711488,702280,705279,723264,728822,753730,775900,833945,868043,928123
5125,Saline County,1128956,1229596,1310748,1414759,1516736,1624208,1690985,1715971,1685500,1813821,1920641,2094120,2110098,2263443,2303393,2471716,2506573,2685753,2690617,2960333,3396873,3558396,3904704
5127,Scott County,193231,205607,187271,212523,220016,259693,214281,214383,191260,209405,208522,233684,261830,278874,278026,268850,278126,297593,266819,276628,386845,451484,424600
5129,Searcy County,92240,101364,107868,117558,121426,131858,129511,125781,126064,138812,135556,134272,137682,143394,141405,152886,174007,175449,187596,185805,214211,232648,247400
5131,Sebastian County,4414890,4628526,4909043,5313459,5660512,6176522,6064108,6116678,5631373,5851207,6155669,6157947,6138148,6214492,6201883,6331034,6431767,6785353,6997798,7040290,7775004,8401621,8972701
5133,Sevier County,352634,343087,383414,358246,367379,360519,390922,372356,359581,383876,350390,389170,438968,488054,501896,498463,492295,512934,474461,442219,555603,667716,637954
5135,Sharp County,213462,229875,237510,262970,270615,275439,272273,279912,272537,275199,278304,279619,309848,352728,367336,367931,363481,372881,338252,326598,415509,509424,506782
5137,Stone County,163151,170381,175218,191505,202730,197622,203027,201212,189445,199752,195793,206086,212679,240779,241075,233229,234029,251803,248069,245199,290448,323362,345854
5139,Union County,1613723,1609471,1532454,1568710,1644845,1830218,1875881,1860421,1908886,2040096,2117034,2263647,2414728,2641647,2517101,2354451,2374137,2503195,2534694,2553897,3018021,3376088,3591931
5141,Van Buren County,233720,240944,252462,262711,268836,291218,353231,603602,622129,751494,864613,742483,731731,704855,465727,410249,383472,380730,367889,364594,451142,496884,499527
5143,Washington County,5006792,5363266,5821202,6654591,7200604,7532054,7507123,7399300,7273769,7726623,7819253,8194366,8925241,9393514,10047624,10670583,11213825,11704089,12163724,12837697,14564389,15847519,16560700
5145,White County,1283911,1326180,1429980,1558689,1628994,1721418,1765970,2189262,2263281,2494277,2522546,2469142,2419237,2433567,2223720,2195007,2132780,2248592,2299415,2302675,2710993,2942606,3090101
5147,Woodruff County,161724,141213,160861,165373,154770,159876,162620,190155,155982,173981,209103,236153,252892,225681,195409,192972,227849,230926,216394,231848,302167,318543,385270
5149,Yell County,395558,417197,448018,506413,514261,492103,496902,512171,454030,456963,443464,469444,540491,574852,566199,570384,584454,617911,591478,575135,704119,816596,770473
6000,California,1373270815,1419321823,1498577965,1585081440,1698858388,1812161630,1900220369,1946241466,1879809513,1938603260,2014050287,2108873110,2223300903,2342218803,2487156418,2586485176,2740550256,2899530864,3068629663,3076755114,3423958296,3660415695,3870378947
6001,Alameda County,67497426,69330707,72767148,75013139,78553382,82874350,86125602,87513605,84959602,88040021,91204292,95914097,100944214,106556287,116681306,122106447,130430017,137388106,144158659,143723062,156948266,169475076,178765959
6003,Alpine County,58595,62265,64631,63873,67825,71300,81378,80604,78313,82178,93437,95001,93880,102992,109227,110320,114872,118346,140189,115218,116804,118067,128190
6005,Amador County,942167,1106673,1160992,1249158,1286416,1332306,1347744,1360479,1336817,1324708,1321268,1273355,1333101,1394969,1462842,1526577,1608472,1668518,1757401,1699836,1799266,1944467,2065666
6007,Butte County,4814972,5271895,5633078,5898564,6228765,6671597,6800546,6814982,6968064,7113018,7252580,7266075,7632275,7591042,8041144,8682904,9181452,9461545,9869630,9567381,10359977,10971734,11727399
6009,Calaveras County,754045,841983,880782,895225,996850,1004516,1021432,1027114,997989,1082930,1108903,1046430,1044269,1079185,1160912,1277857,1430443,1389165,1561384,1457768,1543887,1665028,1854514
6011,Colusa County,621413,568904,708949,629518,655904,715924,872754,1192010,1246734,1152507,1303715,1197594,1331490,1135397,1393629,1364680,1291669,1513533,1380570,1572332,1625288,1912428,2085697
6013,Contra Costa County,43922851,43723034,46169866,50483895,60353295,64411090,65381899,79182562,62969299,61195812,59863035,62175077,62856280,67848586,68576450,66604980,71697154,79773547,81877123,73135724,85181918,95270332,97677817
6015,Del Norte County,447018,465533,494474,537801,565918,607420,647156,715816,680410,692600,707259,693949,704217,718431,745710,779815,767790,804348,813908,849810,919535,974118,1048775
6017,El Dorado County,3999295,4452223,4652235,4989919,5298916,5671019,5735611,5815871,5741948,5760049,5952077,5877200,6088209,6474126,6891680,7563944,7932017,8425401,8753724,8435638,9099352,9838335,10968296
6019,Fresno County,21072492,23139506,25186546,26776494,28199278,30526310,31301937,31002431,31296023,32317672,33957255,33556402,35856786,37447463,39044721,40546805,42568888,44516333,46716875,47136453,51935002,56235061,60151259
6021,Glenn County,598214,596612,637766,696621,738925,684306,932264,993446,975981,961226,1002784,968787,1094278,968834,959767,1005112,1000079,1127814,1049378,1105087,1239638,1346710,1357827
6023,Humboldt County,3220143,3429926,3644885,3825784,3906446,4044085,4137237,4349880,4325714,4642142,4741677,4688812,4791931,4883331,5122027,5253682,5436863,5590871,5913474,5806518,6353048,6910738,7408007
6025,Imperial County,3646230,4404064,4276080,4330900,4723209,5182448,5384693,6403227,5951348,6124019,6816614,6559862,7158340,7624316,8058720,7943155,8039122,8099883,8609240,9162415,9800255,11668788,13483299
6027,Inyo County,682330,791928,788600,832006,852396,900133,917462,964326,980065,1001877,1002118,1004057,1022126,1054460,1087978,1171453,1226727,1195606,1279880,1215804,1287312,1317709,1423839
6029,Kern County,19531786,21670279,23539730,27159018,31596401,36986668,42631833,46265785,39684415,41785032,43954455,46508179,47098717,47459214,42329440,41404338,43812095,45646364,46755289,45790611,53155039,58421422,59846810
6031,Kings County,3028879,3275899,3752699,4139750,4328421,4127508,5116087,4686478,4322813,4513397,5392340,5008802,5146267,5621380,5630251,5935795,6443298,6425036,6675155,6920103,7516244,8428438,8873931
6033,Lake County,1054239,1232343,1256173,1304073,1341774,1455150,1509305,1530040,1518345,1595474,1613906,1632392,1671858,1747438,1789284,1807677,1943085,1987652,2023865,2023848,2210639,2311614,2469284
6035,Lassen County,630121,689121,733266,753980,798459,858057,921572,1044026,979970,1036207,1121378,1085410,1080997,1086721,1129853,1174444,1164870,1192986,1198870,1267920,1314186,1342696,1415144
6037,Los Angeles County,388588265,402912466,422751231,444475896,467179943,497988979,518786826,539074844,518967088,537427551,557551527,576831706,600243761,628546369,667257201,687790470,720841757,755372387,796023430,766764651,841953895,919930354,961908123
6039,Madera County,2354301,2699625,2865070,3430525,3667869,3909271,4178725,4186263,3728010,4431320,4692281,4991598,5323120,5597031,5215027,5682028,6023623,6077794,6380931,6481748,7343198,7563022,8025001
6041,Marin County,13212120,14141041,14618351,14222925,14560727,15301325,15391254,15910571,15678006,16007783,16482896,17357797,18322683,19492772,20648881,22628549,25066955,28562594,30672438,30915224,33493998,35008862,36837335
6043,Mariposa County,379338,410620,421049,458903,505780,539876,564237,532825,537367,546091,614202,576904,575992,593892,615639,675174,739708,739515,783700,703589,765721,855975,986157
6045,Mendocino County,2231203,2371947,2415715,2394140,2476329,2665235,2732034,2779332,2773985,2968744,2952834,2876963,2975596,3120264,3274998,3320050,3504547,3631514,3679164,3668193,4089992,4263255,4659813
6047,Merced County,4241759,4556175,5105840,5870731,6075933,6063440,7275693,6540953,6359541,6647351,7251635,7223909,7724264,8492211,8525084,8465887,9136656,9225402,9513359,9611477,10599980,11841720,12214481
6049,Modoc County,183912,233991,225678,223113,257395,262909,278692,335720,337586,333200,329302,305330,320823,335433,352171,363083,349468,370240,424135,475721,526826,625452,734119
6051,Mono County,523002,598891,655425,655963,771084,759719,750380,784933,763860,823268,845300,800433,809496,826792,847932,897894,1041898,981960,1089742,991320,1151808,1323901,1503561
6053,Monterey County,15654179,16550108,17227212,16239681,16778678,18408063,18794818,18927494,19600694,19889415,19656023,20759427,22686479,23262057,24678718,25102365,25923476,27182017,28536932,28614009,31351592,34783794,36861463
6055,Napa County,5464867,5928347,6075195,6127050,6616173,6769970,7090160,7386053,7535938,7435884,7367867,8113171,8687877,9531057,10293910,10747702,10996519,11212869,11464625,11201652,12742654,12883765,14227116
6057,Nevada County,2502433,2722905,2798776,2846393,3028300,3197856,3318578,3323631,3403118,3564484,3655330,3653430,3856367,3843844,4017225,4200439,4271659,4382323,4604571,4644280,4994542,5500012,5948973
6059,Orange County,129569807,135403517,145979963,156015934,169089280,180577745,184237297,181056238,173785114,180255917,182787949,193589249,201775559,209015768,222125630,230408425,244438165,256068837,269686235,269054188,294201603,315989446,333453280
6061,Placer County,10122178,10927626,12012820,12919605,14071113,14741849,14913127,14742777,14530731,14994018,15464935,16551947,17477157,18314419,19869268,21017401,21945008,23846050,25043689,25663113,28958286,31528713,33596149
6063,Plumas County,626414,710978,810909,820225,833667,965827,846721,886636,897999,946999,1004384,801987,860511,825005,823898,897907,1006184,949496,1079414,967991,981323,1158010,1322900
6065,Riverside County,36513666,39735541,43395913,48189198,53410789,58012693,60581891,59975055,58250985,60203075,62556645,63918932,68360839,71927082,77365817,80522072,84070198,89364658,95293750,96443902,107209320,118383597,126292771
6067,Sacramento County,48300579,50647226,53803084,56946086,61630820,65450281,68150818,68658001,66590796,65473691,67794894,69694943,73402041,76776777,81420134,83132119,86961022,92385700,98296186,99165270,108463256,117177738,125634997
6069,San Benito County,1180976,1259233,1392837,1460454,1501236,1635631,1673010,1589001,1628616,1671265,1717398,1774168,1812571,1821435,1973598,2020877,2152903,2241526,2461500,2369250,2636970,2812411,2900206
